300	100	0.2561	0.1899	0.1201	0.3247	0.0835	0.5559
300	125	0.2304	0.1538	0.0980	0.2605	0.0688	0.4434
300	150	0.2369	0.1353	0.0854	0.2291	0.0597	0.3899
300	200	0.1374	0.0864	0.0530	0.1519	0.0361	0.2619
300	225	0.3031	0.1821	0.1124	0.3186	0.0765	0.5520
300	250	0.4145	0.2627	0.1595	0.4658	0.1083	0.7962
300	275	1.3676	0.8320	0.4905	1.5285	0.3266	2.5223
300	75	0.3512	0.2588	0.1630	0.4424	0.1137	0.7627
325	100	0.3439	0.2256	0.1415	0.3820	0.0983	0.6599
325	125	0.3023	0.1982	0.1249	0.3389	0.0871	0.5801
325	200	0.3021	0.1626	0.1003	0.2831	0.0683	0.4928
325	225	0.2246	0.1333	0.0823	0.2343	0.0560	0.4040
325	250	0.4307	0.2295	0.1394	0.4070	0.0946	0.6956
325	275	0.6629	0.3643	0.2203	0.6517	0.1487	1.1041
325	300	2.3087	1.1367	0.6701	2.1064	0.4463	3.4460
325	75	0.4949	0.3232	0.2028	0.5526	0.1408	0.9527
350	100	0.3924	0.2725	0.1695	0.4701	0.1165	0.8145
350	125	0.3953	0.2432	0.1519	0.4157	0.1050	0.7217
350	150	0.3401	0.2178	0.1369	0.3688	0.0953	0.6324
350	200	0.3510	0.1973	0.1227	0.3404	0.0844	0.5978
350	250	0.2748	0.1626	0.0995	0.2857	0.0676	0.4928
350	275	0.5506	0.2998	0.1821	0.5316	0.1236	0.9087
350	300	0.8068	0.4395	0.2646	0.7933	0.1777	1.3321
350	325	3.3260	1.8203	1.0647	3.4311	0.7022	5.5189
350	75	0.4746	0.3271	0.2036	0.5645	0.1399	0.9914
375	100	0.4205	0.3115	0.1918	0.5475	0.1302	0.9442
375	125	0.4680	0.3115	0.1946	0.5326	0.1345	0.9246
375	250	0.3751	0.2119	0.1302	0.3724	0.0882	0.6423
375	275	0.3456	0.1963	0.1187	0.3512	0.0801	0.5950
375	300	0.6859	0.3906	0.2372	0.6927	0.1610	1.1840
375	325	0.8899	0.5020	0.3009	0.9141	0.2010	1.5216
375	350	3.8711	2.2422	1.3085	4.1906	0.8605	6.7976
375	75	0.5635	0.4160	0.2556	0.7311	0.1731	1.2609
400	100	0.6200	0.3857	0.2395	0.6717	0.1642	1.1691
400	125	0.5668	0.3760	0.2339	0.6487	0.1608	1.1394
400	150	0.5047	0.3506	0.2186	0.6049	0.1506	1.0553
400	200	0.4923	0.3369	0.2105	0.5813	0.1454	1.0107
400	250	0.5197	0.3213	0.1983	0.5646	0.1349	0.9738
400	300	0.4065	0.2236	0.1352	0.3966	0.0913	0.6778
400	325	0.8191	0.4824	0.2917	0.8632	0.1969	1.4623
400	350	1.2349	0.6934	0.4138	1.2627	0.2749	2.1018
400	375	4.9542	2.7891	1.6387	5.2126	1.0868	8.4556
400	75	0.6289	0.4863	0.3013	0.8469	0.2061	1.4739
425	100	0.6042	0.4590	0.2820	0.7993	0.1909	1.3910
425	125	0.6323	0.4395	0.2734	0.7653	0.1880	1.3319
425	300	0.6200	0.3721	0.2277	0.6568	0.1533	1.1277
425	325	0.5468	0.3350	0.2026	0.5993	0.1367	1.0153
425	350	0.9541	0.5488	0.3304	0.9820	0.2219	1.6635
425	375	1.8664	1.0664	0.6421	1.9081	0.4311	3.2324
425	400	5.5328	4.2344	2.4375	8.1164	1.5755	12.8389
425	75	0.7689	0.5566	0.3435	0.9782	0.2337	1.6871
450	100	0.7935	0.5957	0.3676	1.0374	0.2501	1.8054
450	125	0.8513	0.5840	0.3619	1.0170	0.2475	1.7699
450	150	0.7381	0.4902	0.3038	0.8537	0.2078	1.4858
450	200	0.8232	0.5059	0.3134	0.8809	0.2144	1.5331
450	250	0.7034	0.4941	0.3036	0.8684	0.2056	1.4977
450	300	0.8246	0.4902	0.2990	0.8615	0.2039	1.4858
450	350	0.6149	0.3691	0.2223	0.6605	0.1492	1.1189
450	375	1.3902	0.7930	0.4754	1.4441	0.3175	2.4037
450	400	1.5277	0.9961	0.5800	1.8299	0.3803	3.0196
450	425	7.7370	4.1406	2.3679	7.8707	1.5325	12.5542
450	75	0.8739	0.6523	0.3962	1.1568	0.2688	1.9772
475	100	0.9898	0.7051	0.4333	1.2391	0.2933	2.1370
475	125	1.0099	0.6660	0.4110	1.1598	0.2797	2.0185
475	350	0.8532	0.5098	0.3083	0.9040	0.2081	1.5451
475	375	0.9040	0.5176	0.3116	0.9343	0.2093	1.5689
475	400	1.4072	0.8633	0.5198	1.5446	0.3490	2.6167
475	425	2.3275	1.4258	0.8510	2.5965	0.5653	4.3220
475	450	12.0597	6.4688	3.7665	12.1930	2.4700	19.6121
475	75	1.0640	0.8477	0.5104	1.5167	0.3427	2.5693
500	100	0.8939	0.7852	0.4784	1.3923	0.3205	2.3798
500	125	0.9044	0.7812	0.4760	1.3729	0.3189	2.3678
500	150	1.0423	0.7051	0.4369	1.2278	0.2988	2.1369
500	200	1.1144	0.7129	0.4364	1.2528	0.2966	2.1606
500	250	0.9390	0.7480	0.4597	1.3146	0.3112	2.2672
500	300	1.1094	0.7852	0.4845	1.3673	0.3297	2.3796
500	350	1.1085	0.6777	0.4130	1.2126	0.2767	2.0543
500	400	0.9918	0.5918	0.3540	1.0683	0.2358	1.7939
500	425	1.9566	1.1758	0.7049	2.1225	0.4708	3.5640
500	450	2.8448	1.8281	1.0804	3.3584	0.7088	5.5419
500	475	11.7107	7.0938	4.0648	13.4841	2.6117	21.5079
500	75	1.2324	0.9336	0.5701	1.6555	0.3829	2.8297
525	100	1.5864	1.0820	0.6621	1.9188	0.4459	3.2796
525	125	1.2821	0.9102	0.5593	1.6140	0.3786	2.7586
525	400	1.3699	0.8398	0.5035	1.5161	0.3363	2.5457
525	425	1.2322	0.7324	0.4391	1.3222	0.2933	2.2201
525	450	2.0453	1.3008	0.7764	2.3689	0.5157	3.9431
525	475	3.1868	1.9453	1.1327	3.6047	0.7428	5.8974
525	500	19.5042	9.9531	5.8084	18.7607	3.8199	30.1761
525	75	1.4813	1.1992	0.7252	2.1266	0.4895	3.6348
550	100	1.4764	1.2227	0.7450	2.1681	0.4991	3.7058
550	125	1.7684	1.1992	0.7353	2.1266	0.4966	3.6348
550	150	1.2832	1.0117	0.6167	1.7779	0.4169	3.0663
550	200	1.0805	0.9648	0.5809	1.7110	0.3901	2.9244
550	250	1.4610	1.0664	0.6476	1.8740	0.4395	3.2321
550	300	1.5449	1.1133	0.6812	1.9564	0.4588	3.3742
550	350	1.4344	1.1211	0.6889	1.9702	0.4664	3.3978
550	400	1.3020	0.9805	0.5852	1.7699	0.3887	2.9720
550	450	1.4256	0.8555	0.5066	1.5443	0.3392	2.5931
550	475	2.6759	1.6172	0.9610	2.9451	0.6349	4.9022
550	500	3.9940	2.5938	1.5261	4.7649	0.9955	7.8628
550	525	17.8980	9.9062	5.7157	18.8303	3.7052	30.0352
550	75	2.1555	1.4570	0.8811	2.5837	0.5948	4.4162
575	100	1.5107	1.3945	0.8396	2.4951	0.5638	4.2269
575	125	1.6051	1.3945	0.8396	2.4729	0.5638	4.2268
575	450	2.0584	1.2852	0.7637	2.3404	0.5045	3.8957
575	475	1.7841	1.0820	0.6430	1.9705	0.4248	3.2800
575	500	3.0654	2.0156	1.1886	3.7028	0.7775	6.1103
575	525	5.4207	3.6406	2.1102	6.8042	1.3759	11.0373
575	550	26.1506	14.5625	8.4983	27.2167	5.5889	44.1491
575	75	2.0368	1.6797	1.0069	3.0321	0.6725	5.0915
600	100	2.0933	1.7891	1.0772	3.1725	0.7233	5.4226
600	125	2.0299	1.7266	1.0436	3.0892	0.6980	5.2333
600	150	2.0620	1.5273	0.9276	2.7084	0.6294	4.6293
600	200	1.6719	1.4023	0.8407	2.5091	0.5615	4.2506
600	250	1.7906	1.4102	0.8556	2.5231	0.5701	4.2743
600	300	1.8740	1.4414	0.8660	2.5790	0.5799	4.3690
600	350	1.8368	1.4883	0.8961	2.6629	0.6017	4.5111
600	400	1.8540	1.5859	0.9663	2.8376	0.6474	4.8071
600	450	2.1686	1.4648	0.8743	2.6443	0.5808	4.4402
600	500	2.0204	1.2617	0.7468	2.2977	0.4953	3.8247
600	525	4.0989	2.5781	1.5237	4.7362	0.9995	7.8155
600	550	5.1363	3.6719	2.1348	6.8626	1.3841	11.1320
600	575	38.1352	25.1250	14.3971	48.1593	9.2501	76.1808
600	75	2.0797	1.9297	1.1467	3.4834	0.7576	5.8493
625	100	2.1554	2.1016	1.2598	3.7769	0.8414	6.3701
625	125	2.6632	2.0703	1.2465	3.6713	0.8370	6.2750
625	550	4.0024	2.7422	1.6135	5.0813	1.0524	8.3131
625	575	6.9420	4.3281	2.5087	8.0201	1.6357	13.1210
625	600	37.3749	24.4375	14.2450	45.6726	9.3550	74.0871
625	75	2.2183	2.2109	1.3110	4.0264	0.8636	6.7021
650	100	2.8215	2.4453	1.4563	4.4142	0.9648	7.4122
650	125	2.3197	2.1953	1.3103	3.9629	0.8704	6.6544
650	150	2.1837	2.0625	1.2413	3.6903	0.8258	6.2516
650	200	2.1990	2.0234	1.2077	3.6527	0.8023	6.1334
650	250	2.4305	2.1641	1.2917	3.9065	0.8580	6.5597
650	300	2.3555	2.0391	1.2219	3.6809	0.8085	6.1808
650	350	2.9513	2.3047	1.3756	4.1236	0.9138	6.9857
650	400	2.4663	2.1328	1.2730	3.8501	0.8456	6.4650
650	450	2.7434	2.2891	1.3603	4.1322	0.8986	6.9386
650	575	5.2183	3.6719	2.1186	6.8040	1.3734	11.1316
650	600	7.6384	6.2031	3.5709	11.5934	2.3080	18.8060
650	625	52.0644	24.3125	13.9957	46.2143	9.0460	73.7142
650	75	3.0293	2.6484	1.5635	4.8231	1.0242	8.0283
675	100	3.1945	3.0078	1.7835	5.4776	1.1749	9.1177
675	125	3.0452	2.7578	1.6461	4.9783	1.0934	8.3595
675	600	5.6275	4.2969	2.4735	8.0307	1.5987	13.0268
675	625	12.2018	8.0938	4.7216	15.1269	3.0747	24.5378
675	650	41.0421	30.1250	17.3417	56.7827	11.2086	91.3337
675	75	3.2685	3.2656	1.9193	5.9992	1.2501	9.8996
700	100	3.4692	3.2969	1.9442	6.0040	1.2717	9.9939
700	125	3.4935	3.1719	1.8849	5.7764	1.2452	9.6150
700	150	3.3222	3.0547	1.8312	5.4656	1.2231	9.2590
700	200	3.2397	3.1094	1.8559	5.6130	1.2328	9.4251
700	250	3.3819	3.0391	1.8060	5.4861	1.1931	9.2120
700	300	2.9040	2.8359	1.6853	5.1646	1.1133	8.5966
700	350	2.9689	2.8672	1.6964	5.2215	1.1144	8.6914
700	400	3.4287	3.0391	1.8000	5.5345	1.1842	9.2124
700	450	3.0393	2.8828	1.6981	5.2500	1.1092	8.7387
700	500	3.1602	3.0078	1.7658	5.5256	1.1485	9.1180
700	625	6.7357	4.7969	2.7645	9.0416	1.7895	14.5433
700	650	12.2165	8.6562	4.9830	16.1782	3.2207	26.2431
700	675	67.8843	48.1250	27.1783	92.2455	17.4829	145.9185
700	75	3.7430	3.5781	2.1100	6.5733	1.3802	10.8469
725	100	4.2531	3.9531	2.3337	7.2622	1.5287	11.9837
725	125	4.0231	3.8281	2.2749	6.9715	1.5028	11.6043
725	650	8.6884	6.2500	3.5896	11.7806	2.3132	18.9489
725	675	15.8952	11.4062	6.5586	21.4997	4.2328	34.5817
725	700	54.4778	39.1250	22.1669	75.6182	14.1752	118.6347
