1000	0	0.2990	0.3232	0.2025	0.5320	0.1370	0.8455
1000	100	0.3143	0.3604	0.2240	0.5988	0.1513	0.9521
1000	150	0.3629	0.4043	0.2547	0.6718	0.1721	1.0595
1000	200	0.3383	0.3857	0.2408	0.6348	0.1635	1.0090
1000	250	0.3471	0.4082	0.2576	0.6718	0.1746	1.0678
1000	300	0.3564	0.3906	0.2438	0.6398	0.1656	1.0123
1000	350	0.3664	0.4355	0.2718	0.7168	0.1846	1.1393
1000	400	0.3695	0.4277	0.2681	0.6971	0.1830	1.0979
1000	450	0.4053	0.4629	0.2945	0.7544	0.2016	1.1780
1000	500	0.4925	0.5254	0.3344	0.8479	0.2309	1.3223
1000	50	0.2973	0.3447	0.2152	0.5673	0.1461	0.9017
1000	550	0.4559	0.5410	0.3442	0.8817	0.2356	1.3887
1000	600	0.5353	0.6504	0.4121	1.0600	0.2807	1.6551
1000	625	0.5575	0.6387	0.4031	1.0409	0.2732	1.6394
1000	650	0.6936	0.7715	0.4879	1.2574	0.3315	1.9633
1000	675	1.0040	0.9805	0.6275	1.5667	0.4328	2.4178
1000	700	1.1330	1.0664	0.6888	1.7040	0.4770	2.6297
1000	725	1.2423	1.2383	0.8056	1.9540	0.5587	2.9588
1000	750	1.5222	1.3320	0.8525	2.1285	0.5880	3.2847
1000	775	1.9313	1.2070	0.7770	1.9480	0.5399	2.9841
1025	600	0.6420	0.7090	0.4511	1.1555	0.3088	1.7886
1025	625	0.6867	0.7402	0.4672	1.2064	0.3166	1.9001
1025	650	0.7891	0.8555	0.5442	1.3942	0.3726	2.1581
1025	675	0.6861	0.8320	0.5193	1.3560	0.3526	2.1357
1025	700	1.0075	1.0898	0.6988	1.7415	0.4832	2.6629
1025	725	1.3233	1.2695	0.8205	2.0134	0.5728	3.0668
1025	750	1.4389	1.3164	0.8498	2.1035	0.5836	3.2165
1025	775	2.2660	1.5703	1.0109	2.4904	0.7023	3.7934
1025	800	2.4464	1.6797	1.0855	2.6505	0.7578	4.0135
1050	0	0.4473	0.4902	0.3047	0.8146	0.2059	1.2953
1050	100	0.4498	0.5137	0.3193	0.8454	0.2157	1.3437
1100	0	0.6110	0.6934	0.4310	1.1521	0.2912	1.8320
1100	100	0.5482	0.6348	0.3913	1.0649	0.2616	1.7071
