10	1200	1075		1.33821
20	1200	1075		0.728238
10	1200	150		1.33816
20	1200	150		0.728217
10	1200	200		1.33928
20	1200	200		0.727534
10	1200	250		1.33914
20	1200	250		0.72763
10	1200	300		1.33887
20	1200	300		0.727839
10	1200	350		1.3412
20	1200	350		0.72648
10	1200	400		1.33889
20	1200	400		0.72774
10	1200	450		1.33854
20	1200	450		0.727987
10	1200	500		1.33805
20	1200	500		0.728242
10	1200	50		1.33875
20	1200	50		0.727829
10	1200	550		1.33792
20	1200	550		0.728433
10	1200	600		1.33834
20	1200	600		0.728102
10	1200	650		1.33968
20	1200	650		0.727267
10	1200	700		1.33596
20	1200	700		0.72961
10	1200	750		1.33747
20	1200	750		0.728665
10	1200	800		1.3384
20	1200	800		0.728166
10	1200	850		1.33883
20	1200	850		0.727859
10	1200	900		1.33696
20	1200	900		0.729102
10	1200	950		1.3383
20	1200	950		0.728173
10	1200	975		1.33841
20	1200	975		0.728083
10	1225	1000		1.33887
20	1225	1000		0.727805
10	1225	1025		1.33891
20	1225	1025		0.727838
10	1225	1050		1.33828
20	1225	1050		0.728241
10	1225	1075		1.34045
20	1225	1075		0.726886
10	1225	1100		1.33894
20	1225	1100		0.727834
10	1225	975		1.33847
20	1225	975		0.72811
10	1250	0		1.33943
20	1250	0		0.727566
10	1250	1000		1.33942
20	1250	1000		0.727568
10	1250	100		1.33927
20	1250	100		0.727651
10	1250	1025		1.3385
20	1250	1025		0.728106
10	1250	1050		1.3393
20	1250	1050		0.727675
10	1250	1075		1.33851
20	1250	1075		0.728168
10	1250	1100		1.33729
20	1250	1100		0.728862
10	1250	1125		1.33821
20	1250	1125		0.728302
10	1250	150		1.34008
20	1250	150		0.727094
10	1250	200		1.34076
20	1250	200		0.726686
10	1250	250		1.33746
20	1250	250		0.728689
10	1250	300		1.34075
20	1250	300		0.726792
10	1250	350		1.34049
20	1250	350		0.727001
10	1250	400		1.33878
20	1250	400		0.727936
10	1250	450		1.33897
20	1250	450		0.727828
10	1250	500		1.33808
20	1250	500		0.728377
10	1250	50		1.33808
20	1250	50		0.728512
10	1250	550		1.33987
20	1250	550		0.727244
10	1250	600		1.3407
20	1250	600		0.726717
10	1250	650		1.3379
20	1250	650		0.728514
10	1250	700		1.33896
20	1250	700		0.727818
10	1250	750		1.33929
20	1250	750		0.727683
10	1250	800		1.33898
20	1250	800		0.727807
10	1250	850		1.33896
20	1250	850		0.727789
10	1250	900		1.34239
20	1250	900		0.725726
10	1250	950		1.33852
20	1250	950		0.728144
10	1275	1025		1.33999
20	1275	1025		0.727245
10	1275	1050		1.33864
20	1275	1050		0.728058
10	1275	1075		1.33831
20	1275	1075		0.728319
10	1275	1100		1.33938
20	1275	1100		0.727522
10	1275	1125		1.33988
20	1275	1125		0.727342
10	1275	1150		1.33885
20	1275	1150		0.72793
10	1300	0		1.34067
20	1300	0		0.726922
10	1300	1000		1.33933
20	1300	1000		0.727727
10	1300	100		1.3398
20	1300	100		0.727284
10	1300	1050		1.33906
20	1300	1050		0.727847
10	1300	1075		1.33781
20	1300	1075		0.728645
10	1300	1100		1.3395
20	1300	1100		0.727591
10	1300	1125		1.33936
20	1300	1125		0.727677
10	1300	1150		1.33921
20	1300	1150		0.727827
10	1300	1175		1.33912
20	1300	1175		0.727751
10	1300	150		1.33928
20	1300	150		0.727849
10	1300	200		1.3401
20	1300	200		0.7272
10	1300	250		1.33927
20	1300	250		0.727842
10	1300	300		1.33756
20	1300	300		0.728849
10	1300	350		1.33989
20	1300	350		0.727364
10	1300	400		1.33884
20	1300	400		0.728112
10	1300	450		1.3392
20	1300	450		0.727854
10	1300	500		1.33838
20	1300	500		0.72834
10	1300	50		1.34018
20	1300	50		0.727153
10	1300	550		1.33818
20	1300	550		0.728432
10	1300	600		1.34131
20	1300	600		0.726472
10	1300	650		1.33981
20	1300	650		0.727415
10	1300	700		1.33978
20	1300	700		0.727372
10	1300	750		1.34139
20	1300	750		0.726411
10	1300	800		1.34
20	1300	800		0.727307
10	1300	850		1.33783
20	1300	850		0.728742
10	1300	900		1.34015
20	1300	900		0.72726
10	1300	950		1.33822
20	1300	950		0.728482
10	1325	1075		1.33951
20	1325	1075		0.727558
10	1325	1100		1.33982
20	1325	1100		0.727467
10	1325	1125		1.33982
20	1325	1125		0.727428
10	1325	1150		1.34029
20	1325	1150		0.727123
10	1325	1175		1.33899
20	1325	1175		0.727952
10	1325	1200		1.33935
20	1325	1200		0.727761
10	1350	0		1.34111
20	1350	0		0.726658
10	1350	1000		1.33889
20	1350	1000		0.728065
10	1350	100		1.3389
20	1350	100		0.728051
10	1350	1050		1.33894
20	1350	1050		0.728124
10	1350	1100		1.33869
20	1350	1100		0.728266
10	1350	1125		1.34012
20	1350	1125		0.727262
10	1350	1150		1.33981
20	1350	1150		0.727432
10	1350	1175		1.33904
20	1350	1175		0.727928
10	1350	1200		1.33891
20	1350	1200		0.728025
10	1350	1225		1.33875
20	1350	1225		0.728124
10	1350	150		1.33912
20	1350	150		0.727931
10	1350	200		1.33778
20	1350	200		0.728806
10	1350	250		1.33967
20	1350	250		0.727606
10	1350	300		1.33589
20	1350	300		0.729992
10	1350	350		1.33949
20	1350	350		0.727741
10	1350	400		1.33731
20	1350	400		0.729202
10	1350	450		1.33946
20	1350	450		0.727737
10	1350	500		1.33949
20	1350	500		0.727637
10	1350	50		1.33909
20	1350	50		0.727961
10	1350	550		1.34119
20	1350	550		0.726639
10	1350	600		1.33825
20	1350	600		0.728516
10	1350	650		1.34043
20	1350	650		0.727067
10	1350	700		1.34002
20	1350	700		0.727337
10	1350	750		1.33984
20	1350	750		0.727545
10	1350	800		1.34048
20	1350	800		0.727037
10	1350	850		1.33963
20	1350	850		0.727591
10	1350	900		1.33923
20	1350	900		0.727776
10	1350	950		1.33892
20	1350	950		0.728068
10	1375	1125		1.3405
20	1375	1125		0.727156
10	1375	1150		1.34037
20	1375	1150		0.727213
10	1375	1175		1.34069
20	1375	1175		0.727049
10	1375	1200		1.33925
20	1375	1200		0.727856
10	1375	1225		1.3398
20	1375	1225		0.727626
10	1375	1250		1.341
20	1375	1250		0.72682
10	1400	0		1.34099
20	1400	0		0.726805
10	1400	1000		1.34077
20	1400	1000		0.726882
10	1400	100		1.34023
20	1400	100		0.727352
10	1400	1050		1.34082
20	1400	1050		0.727037
10	1400	1100		1.33932
20	1400	1100		0.727944
10	1400	1150		1.33962
20	1400	1150		0.727803
10	1400	1175		1.33929
20	1400	1175		0.728032
10	1400	1200		1.339
20	1400	1200		0.728186
10	1400	1225		1.3414
20	1400	1225		0.726614
10	1400	1250		1.34
20	1400	1250		0.727523
10	1400	1275		1.33968
20	1400	1275		0.727732
10	1400	150		1.34176
20	1400	150		0.726341
10	1400	200		1.34026
20	1400	200		0.727351
10	1400	250		1.34053
20	1400	250		0.727148
10	1400	300		1.3412
20	1400	300		0.726695
10	1400	350		1.34148
20	1400	350		0.726506
10	1400	400		1.34239
20	1400	400		0.726074
10	1400	450		1.34038
20	1400	450		0.727242
10	1400	500		1.33875
20	1400	500		0.728321
10	1400	50		1.3406
20	1400	50		0.727177
10	1400	550		1.33814
20	1400	550		0.728643
10	1400	600		1.33792
20	1400	600		0.728815
10	1400	650		1.34016
20	1400	650		0.727412
10	1400	700		1.34005
20	1400	700		0.727468
10	1400	750		1.34052
20	1400	750		0.727229
10	1400	800		1.3366
20	1400	800		0.729612
10	1400	850		1.34003
20	1400	850		0.727492
10	1400	900		1.34125
20	1400	900		0.726673
10	1400	950		1.34073
20	1400	950		0.727086
10	1425	1175		1.34001
20	1425	1175		0.727486
10	1425	1200		1.33908
20	1425	1200		0.728247
10	1425	1225		1.33951
20	1425	1225		0.727852
10	1425	1250		1.33875
20	1425	1250		0.728281
10	1425	1275		1.33973
20	1425	1275		0.727805
10	1450	0		1.33977
20	1450	0		0.727665
10	1450	1000		1.33893
20	1450	1000		0.728342
10	1450	100		1.3423
20	1450	100		0.726131
10	1450	1050		1.34095
20	1450	1050		0.727034
10	1450	1100		1.34007
20	1450	1100		0.727564
10	1450	1150		1.34235
20	1450	1150		0.72603
10	1450	1200		1.34171
20	1450	1200		0.726571
10	1450	1225		1.33987
20	1450	1225		0.727726
10	1450	1250		1.3403
20	1450	1250		0.727416
10	1450	1275		1.33933
20	1450	1275		0.728118
10	1450	150		1.34056
20	1450	150		0.727285
10	1450	200		1.33935
20	1450	200		0.728078
10	1450	250		1.3418
20	1450	250		0.726433
10	1450	300		1.33911
20	1450	300		0.728182
10	1450	350		1.33831
20	1450	350		0.728704
10	1450	400		1.34128
20	1450	400		0.726774
10	1450	450		1.34097
20	1450	450		0.726997
10	1450	500		1.339
20	1450	500		0.728207
10	1450	50		1.33951
20	1450	50		0.727928
10	1450	550		1.3396
20	1450	550		0.727903
10	1450	600		1.33959
20	1450	600		0.727935
10	1450	650		1.33889
20	1450	650		0.728317
10	1450	700		1.33962
20	1450	700		0.727868
10	1450	750		1.33905
20	1450	750		0.728153
10	1450	800		1.34139
20	1450	800		0.726683
10	1450	850		1.33938
20	1450	850		0.72798
10	1450	900		1.341
20	1450	900		0.726883
10	1450	950		1.33788
20	1450	950		0.728872
10	1475	1225		1.33944
20	1475	1225		0.72799
10	1475	1250		1.3401
20	1475	1250		0.727632
10	1475	1275		1.33979
20	1475	1275		0.727777
10	1500	0		1.34086
20	1500	0		0.727154
10	1500	1000		1.3408
20	1500	1000		0.72729
10	1500	100		1.34043
20	1500	100		0.727437
10	1500	1050		1.34126
20	1500	1050		0.726893
10	1500	1100		1.34122
20	1500	1100		0.726948
10	1500	1150		1.34133
20	1500	1150		0.726866
10	1500	1200		1.34172
20	1500	1200		0.726601
10	1500	1250		1.34087
20	1500	1250		0.72714
10	1500	1275		1.3407
20	1500	1275		0.727238
10	1500	150		1.34188
20	1500	150		0.726594
10	1500	200		1.34185
20	1500	200		0.72653
10	1500	250		1.34161
20	1500	250		0.72676
10	1500	300		1.34285
20	1500	300		0.725894
10	1500	350		1.34148
20	1500	350		0.726835
10	1500	400		1.3386
20	1500	400		0.728599
10	1500	450		1.34019
20	1500	450		0.727593
10	1500	500		1.34047
20	1500	500		0.727394
10	1500	50		1.33975
20	1500	50		0.727823
10	1500	550		1.33958
20	1500	550		0.728121
10	1500	600		1.34036
20	1500	600		0.727422
10	1500	650		1.34011
20	1500	650		0.727682
10	1500	700		1.34128
20	1500	700		0.726792
10	1500	750		1.34174
20	1500	750		0.72668
10	1500	800		1.34276
20	1500	800		0.72589
10	1500	850		1.34069
20	1500	850		0.727339
10	1500	900		1.34007
20	1500	900		0.727701
10	1500	950		1.34071
20	1500	950		0.727222
10	1525	1275		1.3419
20	1525	1275		0.726627
10	1550	0		1.34039
20	1550	0		0.727577
10	1550	1000		1.3425
20	1550	1000		0.726296
10	1550	100		1.34062
20	1550	100		0.727436
10	1550	1050		1.34142
20	1550	1050		0.726928
10	1550	1100		1.34116
20	1550	1100		0.72716
10	1550	1150		1.33857
20	1550	1150		0.728767
10	1550	1200		1.33754
20	1550	1200		0.729375
10	1550	1250		1.34251
20	1550	1250		0.726255
10	1550	150		1.34127
20	1550	150		0.727041
10	1550	200		1.34068
20	1550	200		0.727424
10	1550	250		1.3426
20	1550	250		0.726263
10	1550	300		1.34066
20	1550	300		0.727433
10	1550	350		1.34115
20	1550	350		0.727055
10	1550	400		1.34138
20	1550	400		0.726962
10	1550	450		1.34126
20	1550	450		0.726996
10	1550	500		1.34073
20	1550	500		0.727382
10	1550	50		1.34104
20	1550	50		0.727228
10	1550	550		1.34033
20	1550	550		0.727661
10	1550	600		1.34207
20	1550	600		0.726632
10	1550	650		1.34006
20	1550	650		0.727827
10	1550	700		1.34195
20	1550	700		0.726659
10	1550	750		1.3414
20	1550	750		0.727055
10	1550	800		1.34108
20	1550	800		0.727162
10	1550	850		1.34015
20	1550	850		0.727864
10	1550	900		1.34151
20	1550	900		0.726809
10	1550	950		1.34242
20	1550	950		0.72638
10	1600	0		1.3399
20	1600	0		0.728154
10	1600	1000		1.34049
20	1600	1000		0.727697
10	1600	100		1.34066
20	1600	100		0.727607
10	1600	1050		1.34203
20	1600	1050		0.726716
10	1600	1100		1.34293
20	1600	1100		0.726107
10	1600	1150		1.34229
20	1600	1150		0.726481
10	1600	1200		1.34204
20	1600	1200		0.72662
10	1600	1250		1.34068
20	1600	1250		0.727632
10	1600	150		1.34023
20	1600	150		0.727793
10	1600	200		1.34059
20	1600	200		0.727705
10	1600	250		1.34133
20	1600	250		0.727287
10	1600	300		1.34081
20	1600	300		0.727509
10	1600	350		1.34213
20	1600	350		0.726714
10	1600	400		1.34149
20	1600	400		0.727138
10	1600	450		1.34105
20	1600	450		0.727353
10	1600	500		1.34195
20	1600	500		0.726737
10	1600	50		1.34074
20	1600	50		0.727441
10	1600	550		1.34278
20	1600	550		0.726235
10	1600	600		1.34165
20	1600	600		0.726946
10	1600	650		1.3422
20	1600	650		0.726555
10	1600	700		1.34127
20	1600	700		0.727167
10	1600	750		1.3414
20	1600	750		0.727097
10	1600	800		1.3411
20	1600	800		0.727198
10	1600	850		1.34086
20	1600	850		0.727418
10	1600	900		1.33957
20	1600	900		0.728234
10	1600	950		1.34224
20	1600	950		0.726629
10	1650	0		1.34146
20	1650	0		0.727168
10	1650	1000		1.3422
20	1650	1000		0.726692
10	1650	100		1.34274
20	1650	100		0.726352
10	1650	1050		1.34146
20	1650	1050		0.727175
10	1650	1100		1.34171
20	1650	1100		0.727055
10	1650	1150		1.34144
20	1650	1150		0.727192
10	1650	1200		1.34228
20	1650	1200		0.726605
10	1650	1250		1.3414
20	1650	1250		0.727153
10	1650	150		1.34232
20	1650	150		0.726674
10	1650	200		1.34151
20	1650	200		0.72707
10	1650	250		1.34087
20	1650	250		0.727472
10	1650	300		1.34115
20	1650	300		0.72739
10	1650	350		1.34044
20	1650	350		0.727838
10	1650	400		1.34091
20	1650	400		0.727442
10	1650	450		1.3425
20	1650	450		0.726498
10	1650	500		1.34261
20	1650	500		0.726402
10	1650	50		1.34004
20	1650	50		0.728086
10	1650	550		1.34086
20	1650	550		0.727513
10	1650	600		1.34211
20	1650	600		0.726735
10	1650	650		1.34119
20	1650	650		0.727267
10	1650	700		1.34166
20	1650	700		0.727085
10	1650	750		1.34086
20	1650	750		0.727503
10	1650	800		1.34014
20	1650	800		0.728039
10	1650	850		1.33996
20	1650	850		0.728088
10	1650	900		1.34219
20	1650	900		0.72675
10	1650	950		1.34152
20	1650	950		0.727135
10	1700	0		1.34349
20	1700	0		0.72601
10	1700	1000		1.34156
20	1700	1000		0.727337
10	1700	100		1.34354
20	1700	100		0.725908
10	1700	1050		1.34201
20	1700	1050		0.726952
10	1700	1100		1.3434
20	1700	1100		0.72608
10	1700	1150		1.34203
20	1700	1150		0.726937
10	1700	1200		1.34133
20	1700	1200		0.727285
10	1700	1250		1.34022
20	1700	1250		0.727997
10	1700	150		1.34172
20	1700	150		0.727198
10	1700	200		1.34333
20	1700	200		0.726008
10	1700	250		1.34177
20	1700	250		0.727117
10	1700	300		1.34288
20	1700	300		0.726336
10	1700	350		1.34066
20	1700	350		0.727913
10	1700	400		1.34186
20	1700	400		0.727047
10	1700	450		1.34202
20	1700	450		0.727029
10	1700	500		1.3418
20	1700	500		0.727032
10	1700	50		1.34194
20	1700	50		0.726974
10	1700	550		1.34216
20	1700	550		0.726829
10	1700	600		1.34131
20	1700	600		0.72748
10	1700	650		1.34271
20	1700	650		0.72644
10	1700	700		1.34116
20	1700	700		0.727372
10	1700	750		1.34307
20	1700	750		0.726287
10	1700	800		1.34281
20	1700	800		0.72643
10	1700	850		1.34074
20	1700	850		0.727815
10	1700	900		1.34078
20	1700	900		0.727745
10	1700	950		1.34351
20	1700	950		0.725986
10	1750	0		1.34348
20	1750	0		0.726157
10	1750	1000		1.34119
20	1750	1000		0.727625
10	1750	100		1.34189
20	1750	100		0.727265
10	1750	1050		1.34147
20	1750	1050		0.727353
10	1750	1100		1.34157
20	1750	1100		0.727375
10	1750	1150		1.34172
20	1750	1150		0.727162
10	1750	1200		1.34149
20	1750	1200		0.727332
10	1750	1250		1.34191
20	1750	1250		0.727166
10	1750	150		1.34223
20	1750	150		0.72688
10	1750	200		1.34161
20	1750	200		0.727302
10	1750	250		1.34281
20	1750	250		0.726629
10	1750	300		1.34182
20	1750	300		0.727157
10	1750	350		1.34214
20	1750	350		0.727051
10	1750	400		1.34181
20	1750	400		0.727072
10	1750	450		1.34178
20	1750	450		0.727181
10	1750	500		1.3416
20	1750	500		0.727332
10	1750	50		1.34265
20	1750	50		0.726584
10	1750	550		1.34281
20	1750	550		0.726591
10	1750	600		1.34151
20	1750	600		0.727343
10	1750	650		1.34308
20	1750	650		0.726352
10	1750	700		1.34101
20	1750	700		0.727787
10	1750	750		1.34308
20	1750	750		0.72632
10	1750	800		1.34332
20	1750	800		0.72622
10	1750	850		1.34132
20	1750	850		0.72747
10	1750	900		1.34256
20	1750	900		0.726715
10	1750	950		1.34181
20	1750	950		0.727126
10	1800	0		1.34198
20	1800	0		0.727232
10	1800	1000		1.34095
20	1800	1000		0.72781
10	1800	100		1.34064
20	1800	100		0.728156
10	1800	1050		1.33963
20	1800	1050		0.72864
10	1800	1100		1.34249
20	1800	1100		0.726748
10	1800	1150		1.34333
20	1800	1150		0.726361
10	1800	1200		1.34144
20	1800	1200		0.727545
10	1800	1250		1.34159
20	1800	1250		0.727384
10	1800	150		1.34253
20	1800	150		0.726869
10	1800	200		1.34307
20	1800	200		0.726468
10	1800	250		1.34325
20	1800	250		0.726424
10	1800	300		1.34206
20	1800	300		0.72718
10	1800	350		1.34211
20	1800	350		0.727071
10	1800	400		1.34102
20	1800	400		0.727841
10	1800	450		1.34375
20	1800	450		0.726129
10	1800	500		1.34348
20	1800	500		0.726347
10	1800	50		1.34336
20	1800	50		0.726292
10	1800	550		1.3418
20	1800	550		0.727438
10	1800	600		1.34379
20	1800	600		0.725978
10	1800	650		1.34127
20	1800	650		0.727572
10	1800	700		1.34309
20	1800	700		0.726537
10	1800	750		1.34244
20	1800	750		0.727009
10	1800	800		1.34272
20	1800	800		0.726647
10	1800	850		1.34181
20	1800	850		0.727311
10	1800	900		1.34207
20	1800	900		0.727116
10	1800	950		1.34281
20	1800	950		0.726892
10	1850	0		1.34436
20	1850	0		0.725676
10	1850	1000		1.34251
20	1850	1000		0.726876
10	1850	100		1.34303
20	1850	100		0.726579
10	1850	1050		1.34291
20	1850	1050		0.726728
10	1850	1100		1.34399
20	1850	1100		0.725999
10	1850	1150		1.34325
20	1850	1150		0.726609
10	1850	1200		1.34302
20	1850	1200		0.726557
10	1850	1250		1.3428
20	1850	1250		0.726802
10	1850	150		1.34116
20	1850	150		0.727845
10	1850	200		1.34298
20	1850	200		0.726724
10	1850	250		1.34242
20	1850	250		0.726929
10	1850	300		1.34299
20	1850	300		0.72675
10	1850	350		1.34291
20	1850	350		0.726726
10	1850	400		1.34168
20	1850	400		0.727465
10	1850	450		1.3437
20	1850	450		0.726167
10	1850	500		1.34383
20	1850	500		0.726163
10	1850	50		1.34081
20	1850	50		0.728015
10	1850	550		1.34183
20	1850	550		0.727463
10	1850	600		1.34237
20	1850	600		0.72708
10	1850	650		1.34338
20	1850	650		0.726426
10	1850	700		1.34339
20	1850	700		0.726394
10	1850	750		1.34253
20	1850	750		0.726975
10	1850	800		1.34205
20	1850	800		0.727254
10	1850	850		1.3421
20	1850	850		0.72718
10	1850	900		1.3438
20	1850	900		0.726269
10	1850	950		1.34304
20	1850	950		0.726646
10	1900	0		1.34374
20	1900	0		0.726389
10	1900	1000		1.34285
20	1900	1000		0.726996
10	1900	100		1.34456
20	1900	100		0.725933
10	1900	1050		1.34337
20	1900	1050		0.726635
10	1900	1100		1.34311
20	1900	1100		0.726602
10	1900	1150		1.34463
20	1900	1150		0.725765
10	1900	1200		1.34366
20	1900	1200		0.726369
10	1900	1250		1.34345
20	1900	1250		0.726416
10	1900	150		1.34289
20	1900	150		0.72696
10	1900	200		1.34204
20	1900	200		0.727459
10	1900	250		1.3442
20	1900	250		0.726059
10	1900	300		1.34443
20	1900	300		0.725897
10	1900	350		1.34484
20	1900	350		0.725641
10	1900	400		1.34441
20	1900	400		0.725864
10	1900	450		1.34296
20	1900	450		0.726754
10	1900	500		1.34266
20	1900	500		0.727178
10	1900	50		1.3446
20	1900	50		0.725722
10	1900	550		1.34394
20	1900	550		0.726092
10	1900	600		1.34325
20	1900	600		0.726642
10	1900	650		1.3447
20	1900	650		0.725801
10	1900	700		1.3439
20	1900	700		0.726251
10	1900	750		1.34313
20	1900	750		0.726695
10	1900	800		1.34328
20	1900	800		0.726584
10	1900	850		1.34408
20	1900	850		0.726117
10	1900	900		1.34402
20	1900	900		0.72623
10	1900	950		1.34452
20	1900	950		0.725844
10	1950	0		1.34544
20	1950	0		0.725313
10	1950	1000		1.3453
20	1950	1000		0.725397
10	1950	100		1.34334
20	1950	100		0.726785
10	1950	1050		1.34282
20	1950	1050		0.727009
10	1950	1100		1.34392
20	1950	1100		0.726518
10	1950	1150		1.34259
20	1950	1150		0.727319
10	1950	1200		1.34507
20	1950	1200		0.725541
10	1950	1250		1.34328
20	1950	1250		0.726809
10	1950	150		1.34235
20	1950	150		0.727458
10	1950	200		1.34482
20	1950	200		0.72573
10	1950	250		1.34408
20	1950	250		0.726188
10	1950	300		1.34355
20	1950	300		0.726646
10	1950	350		1.34468
20	1950	350		0.725948
10	1950	400		1.34362
20	1950	400		0.726459
10	1950	450		1.34403
20	1950	450		0.726252
10	1950	500		1.34255
20	1950	500		0.727194
10	1950	50		1.34342
20	1950	50		0.726623
10	1950	550		1.34414
20	1950	550		0.726314
10	1950	600		1.3438
20	1950	600		0.726324
10	1950	650		1.34241
20	1950	650		0.727337
10	1950	700		1.34327
20	1950	700		0.726805
10	1950	750		1.34388
20	1950	750		0.726327
10	1950	800		1.34458
20	1950	800		0.725987
10	1950	850		1.34406
20	1950	850		0.726125
10	1950	900		1.34304
20	1950	900		0.726821
10	1950	950		1.3438
20	1950	950		0.726414
10	2000	0		1.34434
20	2000	0		0.726311
10	2000	1000		1.34393
20	2000	1000		0.726571
10	2000	100		1.34352
20	2000	100		0.7266
10	2000	1050		1.34381
20	2000	1050		0.726487
10	2000	1100		1.34569
20	2000	1100		0.725256
10	2000	1150		1.3452
20	2000	1150		0.725638
10	2000	1200		1.34458
20	2000	1200		0.726049
10	2000	1250		1.34376
20	2000	1250		0.726545
10	2000	150		1.34427
20	2000	150		0.726158
10	2000	200		1.34301
20	2000	200		0.727039
10	2000	250		1.34546
20	2000	250		0.725462
10	2000	300		1.34311
20	2000	300		0.726906
10	2000	350		1.34454
20	2000	350		0.726133
10	2000	400		1.34434
20	2000	400		0.726271
10	2000	450		1.34515
20	2000	450		0.725744
10	2000	500		1.34372
20	2000	500		0.726529
10	2000	50		1.34456
20	2000	50		0.726113
10	2000	550		1.34531
20	2000	550		0.725643
10	2000	600		1.34446
20	2000	600		0.726121
10	2000	650		1.34302
20	2000	650		0.727133
10	2000	700		1.34329
20	2000	700		0.726953
10	2000	750		1.34496
20	2000	750		0.725815
10	2000	800		1.34339
20	2000	800		0.72679
10	2000	850		1.34266
20	2000	850		0.727358
